,name,corridor_id,corridor_link_order,from_node_id,to_node_id,timestamp,volume,travel_time,speed,reference_speed,density,queue,notes
1707,110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T02:15,,0.03237161290322581,31.0,31.0,,,
1708,110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T02:15,,0.0006328387096774193,31.0,31.0,,,
1709,110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T02:15,,0.0012231612903225806,31.0,31.0,,,
1710,110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T02:15,,0.011184142857142856,35.0,35.0,,,
1711,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T02:15,,0.00995753125,32.0,32.0,,,
1712,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T02:15,,0.0017062580645161292,31.0,31.0,,,
1713,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T02:15,,0.007412777777777778,36.0,36.0,,,
1714,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T02:15,,0.0034977714285714286,35.0,35.0,,,
1715,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T02:15,,0.010790685714285713,35.0,35.0,,,
1716,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T02:15,,0.00025405714285714286,35.0,35.0,,,
1717,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T02:15,,0.02053797142857143,35.0,35.0,,,
1718,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T02:15,,0.010052194444444445,36.0,36.0,,,
1719,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T02:15,,0.014045825000000001,40.0,40.0,,,
1720,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T02:15,,0.0185365,42.0,42.0,,,
1721,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T02:15,,0.015194297872340425,47.0,47.0,,,
1722,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T02:15,,0.0034780208333333334,48.0,48.0,,,
1723,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T02:15,,0.0191226,50.0,50.0,,,
1724,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T02:15,,0.01697314583333333,48.0,48.0,,,
1725,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T02:15,,0.013081500000000001,48.0,48.0,,,
1726,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T02:15,,0.0014162708333333334,48.0,48.0,,,
1727,110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T02:15,,0.03358666666666667,48.0,48.0,,,
1728,110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T02:15,,0.00020382222222222222,45.0,45.0,,,
1729,110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T02:15,,0.013438955555555555,45.0,45.0,,,
1730,110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T02:15,,0.0017237441860465117,43.0,43.0,,,
1731,110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T02:15,,0.005421255319148936,47.0,47.0,,,
1732,110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T02:15,,0.014970687500000001,48.0,48.0,,,
1733,110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T02:15,,0.008612224489795917,49.0,49.0,,,
1734,110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T02:15,,0.0053775365853658535,41.0,41.0,,,
1735,110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
1736,110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T02:20,,0.0008777272727272728,44.0,44.0,,,
1737,110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T02:20,,0.0037476136363636366,44.0,44.0,,,
1738,110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T02:20,,0.010452204081632653,49.0,49.0,,,
1739,110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T02:20,,0.014220604166666666,48.0,48.0,,,
1740,110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T02:20,,0.006181895833333333,48.0,48.0,,,
1741,110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
1742,110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T02:20,,0.012603360000000001,50.0,50.0,,,
1743,110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T02:20,,0.00018082000000000002,50.0,50.0,,,
1744,110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T02:20,,0.03368395833333333,48.0,48.0,,,
1745,110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T02:20,,0.0016208048780487804,41.0,41.0,,,
1746,110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T02:20,,0.01259914,50.0,50.0,,,
1747,110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T02:20,,0.01623396,50.0,50.0,,,
1748,110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T02:20,,0.0190704,50.0,50.0,,,
1749,110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T02:20,,0.0034564166666666667,48.0,48.0,,,
1750,110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T02:20,,0.01525959574468085,47.0,47.0,,,
1751,110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T02:20,,0.018043720930232557,43.0,43.0,,,
1752,110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T02:20,,0.01665415,40.0,40.0,,,
1753,110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T02:20,,0.010462305555555556,36.0,36.0,,,
1754,110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T02:20,,0.01514519888522929,39.47,30.0,,,
1755,110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T02:20,,0.00022954142386622748,39.47,30.0,,,
1756,110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T02:20,,0.009210793007347352,39.47,30.0,,,
1757,110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T02:20,,0.00568134375,32.0,32.0,,,
1758,110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T02:20,,0.007669586206896551,29.0,29.0,,,
1759,110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T02:20,,0.0023019200000000003,25.0,25.0,,,
1760,110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T02:20,,0.012530645161290323,31.0,31.0,,,
1761,110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T02:20,,0.010522939393939395,33.0,33.0,,,
1762,110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T02:20,,0.0005233870967741935,31.0,31.0,,,
1763,110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T02:20,,0.0006928666666666667,30.0,30.0,,,
1764,110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T02:20,,0.03334366666666667,30.0,30.0,,,
1765,110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
1766,110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T02:20,,0.011170333333333332,33.0,33.0,,,
1767,110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T02:20,,0.011818379310344828,29.0,29.0,,,
1768,110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T02:20,,0.0008879999999999999,31.0,31.0,,,
1769,110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T02:20,,0.03237161290322581,31.0,31.0,,,
1770,110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T02:20,,0.0006328387096774193,31.0,31.0,,,
1771,110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T02:20,,0.0012231612903225806,31.0,31.0,,,
1772,110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T02:20,,0.011184142857142856,35.0,35.0,,,
1773,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T02:20,,0.00995753125,32.0,32.0,,,
1774,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T02:20,,0.0017062580645161292,31.0,31.0,,,
1775,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T02:20,,0.007412777777777778,36.0,36.0,,,
1776,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T02:20,,0.0034977714285714286,35.0,35.0,,,
1777,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T02:20,,0.010790685714285713,35.0,35.0,,,
1778,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T02:20,,0.00025405714285714286,35.0,35.0,,,
1779,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T02:20,,0.02053797142857143,35.0,35.0,,,
1780,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T02:20,,0.010052194444444445,36.0,36.0,,,
1781,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T02:20,,0.014045825000000001,40.0,40.0,,,
1782,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T02:20,,0.016946734871571615,45.94,42.0,,,
1783,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T02:20,,0.01447956204379562,49.32,47.0,,,
1784,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T02:20,,0.0034780208333333334,48.0,48.0,,,
1785,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T02:20,,0.0191226,50.0,50.0,,,
1786,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T02:20,,0.01697314583333333,48.0,48.0,,,
1787,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T02:20,,0.013081500000000001,48.0,48.0,,,
1788,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T02:20,,0.0014162708333333334,48.0,48.0,,,
1789,110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T02:20,,0.03358666666666667,48.0,48.0,,,
1790,110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T02:20,,0.00020382222222222222,45.0,45.0,,,
1791,110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T02:20,,0.013438955555555555,45.0,45.0,,,
1792,110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T02:20,,0.0017237441860465117,43.0,43.0,,,
1793,110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T02:20,,0.005421255319148936,47.0,47.0,,,
1794,110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T02:20,,0.014970687500000001,48.0,48.0,,,
1795,110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T02:20,,0.008612224489795917,49.0,49.0,,,
1796,110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T02:20,,0.0053775365853658535,41.0,41.0,,,
1797,110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
1798,110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T02:25,,0.0008630167597765364,44.75,44.0,,,
1799,110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T02:25,,0.003657830523513754,45.08,44.0,,,
1800,110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T02:25,,0.010452204081632653,49.0,49.0,,,
1801,110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T02:25,,0.014220604166666666,48.0,48.0,,,
1802,110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T02:25,,0.006181895833333333,48.0,48.0,,,
1803,110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
1804,110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T02:25,,0.012603360000000001,50.0,50.0,,,
1805,110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T02:25,,0.00018082000000000002,50.0,50.0,,,
1806,110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T02:25,,0.03368395833333333,48.0,48.0,,,
1807,110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T02:25,,0.0016208048780487804,41.0,41.0,,,
1808,110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T02:25,,0.01259914,50.0,50.0,,,
1809,110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T02:25,,0.01623396,50.0,50.0,,,
1810,110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T02:25,,0.0190704,50.0,50.0,,,
1811,110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T02:25,,0.0034564166666666667,48.0,48.0,,,
1812,110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T02:25,,0.01525959574468085,47.0,47.0,,,
1813,110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T02:25,,0.018043720930232557,43.0,43.0,,,
1814,110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T02:25,,0.01665415,40.0,40.0,,,
1815,110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T02:25,,0.010462305555555556,36.0,36.0,,,
1816,110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T02:25,,0.007970413333333334,75.0,30.0,,,
1817,110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T02:25,,0.00012079999999999998,75.0,30.0,,,
1818,110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T02:25,,0.004847333333333333,75.0,30.0,,,
1819,110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T02:25,,0.00568134375,32.0,32.0,,,
1820,110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T02:25,,0.007669586206896551,29.0,29.0,,,
1821,110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T02:25,,0.0023019200000000003,25.0,25.0,,,
1822,110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T02:25,,0.012530645161290323,31.0,31.0,,,
1823,110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T02:25,,0.010522939393939395,33.0,33.0,,,
1824,110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T02:25,,0.0005233870967741935,31.0,31.0,,,
1825,110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T02:25,,0.0006928666666666667,30.0,30.0,,,
1826,110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T02:25,,0.03334366666666667,30.0,30.0,,,
1827,110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
1828,110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T02:25,,0.011170333333333332,33.0,33.0,,,
1829,110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T02:25,,0.011818379310344828,29.0,29.0,,,
1830,110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T02:25,,0.0008879999999999999,31.0,31.0,,,
1831,110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T02:25,,0.03237161290322581,31.0,31.0,,,
1832,110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T02:25,,0.0006328387096774193,31.0,31.0,,,
1833,110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T02:25,,0.0012231612903225806,31.0,31.0,,,
1834,110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T02:25,,0.011184142857142856,35.0,35.0,,,
1835,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T02:25,,0.00995753125,32.0,32.0,,,
1836,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T02:25,,0.0017062580645161292,31.0,31.0,,,
1837,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T02:25,,0.007412777777777778,36.0,36.0,,,
1838,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T02:25,,0.0034977714285714286,35.0,35.0,,,
1839,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T02:25,,0.010790685714285713,35.0,35.0,,,
1840,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T02:25,,0.00025405714285714286,35.0,35.0,,,
1841,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T02:25,,0.02053797142857143,35.0,35.0,,,
1842,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T02:25,,0.010052194444444445,36.0,36.0,,,
1843,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T02:25,,0.014045825000000001,40.0,40.0,,,
1844,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T02:25,,0.01588842857142857,49.0,42.0,,,
1845,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T02:25,,0.014002588235294117,51.0,47.0,,,
1846,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T02:25,,0.0034780208333333334,48.0,48.0,,,
1847,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T02:25,,0.0191226,50.0,50.0,,,
1848,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T02:25,,0.01697314583333333,48.0,48.0,,,
1849,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T02:25,,0.013081500000000001,48.0,48.0,,,
1850,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T02:25,,0.0014162708333333334,48.0,48.0,,,
1851,110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T02:25,,0.03358666666666667,48.0,48.0,,,
1852,110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T02:25,,0.00020382222222222222,45.0,45.0,,,
1853,110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T02:25,,0.013438955555555555,45.0,45.0,,,
1854,110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T02:25,,0.0017237441860465117,43.0,43.0,,,
1855,110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T02:25,,0.005421255319148936,47.0,47.0,,,
1856,110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T02:25,,0.014970687500000001,48.0,48.0,,,
1857,110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T02:25,,0.008612224489795917,49.0,49.0,,,
1858,110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T02:25,,0.0053775365853658535,41.0,41.0,,,
1859,110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
1860,110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T02:30,,0.0008045833333333334,48.0,44.0,,,
1861,110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T02:30,,0.0032979000000000003,50.0,44.0,,,
1862,110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T02:30,,0.010452204081632653,49.0,49.0,,,
1863,110-05709,VA-7_EASTBOUND,41.0,100000004,100000005,2015-04-01T02:30,,0.014220604166666666,48.0,48.0,,,
1864,110-05708,VA-7_EASTBOUND,42.0,100000005,100000006,2015-04-01T02:30,,0.006181895833333333,48.0,48.0,,,
1865,110N05708,VA-7_EASTBOUND,42.1,100000006,100000007,,,,,,,,
1866,110-05707,VA-7_EASTBOUND,43.0,100000007,100000008,2015-04-01T02:30,,0.012603360000000001,50.0,50.0,,,
1867,110N05707,VA-7_EASTBOUND,43.1,100000008,100000009,2015-04-01T02:30,,0.00018082000000000002,50.0,50.0,,,
1868,110-05706,VA-7_EASTBOUND,44.0,100000009,100000010,2015-04-01T02:30,,0.03368395833333333,48.0,48.0,,,
1869,110N05706,VA-7_EASTBOUND,45.0,100000010,100000011,2015-04-01T02:30,,0.0016208048780487804,41.0,41.0,,,
1870,110-05705,VA-7_EASTBOUND,46.0,100000011,100000012,2015-04-01T02:30,,0.01259914,50.0,50.0,,,
1871,110-05704,VA-7_EASTBOUND,47.0,100000012,100000013,2015-04-01T02:30,,0.01623396,50.0,50.0,,,
1872,110-05703,VA-7_EASTBOUND,48.0,100000013,100000014,2015-04-01T02:30,,0.0190704,50.0,50.0,,,
1873,110-05702,VA-7_EASTBOUND,49.0,100000014,100000015,2015-04-01T02:30,,0.0034564166666666667,48.0,48.0,,,
1874,110-05701,VA-7_EASTBOUND,50.0,100000015,100000016,2015-04-01T02:30,,0.01525959574468085,47.0,47.0,,,
1875,110-05700,VA-7_EASTBOUND,51.0,100000016,100000017,2015-04-01T02:30,,0.018043720930232557,43.0,43.0,,,
1876,110-05699,VA-7_EASTBOUND,52.0,100000017,100000018,2015-04-01T02:30,,0.01665415,40.0,40.0,,,
1877,110N05699,VA-7_EASTBOUND,53.0,100000018,100000019,2015-04-01T02:30,,0.010462305555555556,36.0,36.0,,,
1878,110-05698,VA-7_EASTBOUND,54.0,100000019,100000020,2015-04-01T02:30,,0.007970413333333334,75.0,30.0,,,
1879,110N05698,VA-7_EASTBOUND,55.0,100000020,100000021,2015-04-01T02:30,,0.00012079999999999998,75.0,30.0,,,
1880,110-05697,VA-7_EASTBOUND,56.0,100000021,100000022,2015-04-01T02:30,,0.004847333333333333,75.0,30.0,,,
1881,110N05697,VA-7_EASTBOUND,57.0,100000022,100000023,2015-04-01T02:30,,0.00568134375,32.0,32.0,,,
1882,110-05696,VA-7_EASTBOUND,58.0,100000023,100000024,2015-04-01T02:30,,0.007669586206896551,29.0,29.0,,,
1883,110N05696,VA-7_EASTBOUND,59.0,100000024,100000025,2015-04-01T02:30,,0.0023019200000000003,25.0,25.0,,,
1884,110-05695,VA-7_EASTBOUND,60.0,100000025,100000026,2015-04-01T02:30,,0.012530645161290323,31.0,31.0,,,
1885,110N05695,VA-7_EASTBOUND,61.0,100000026,100000027,2015-04-01T02:30,,0.010522939393939395,33.0,33.0,,,
1886,110-05694,VA-7_EASTBOUND,62.0,100000027,100000028,2015-04-01T02:30,,0.0005233870967741935,31.0,31.0,,,
1887,110N05694,VA-7_EASTBOUND,62.1,100000028,100000029,2015-04-01T02:30,,0.0006928666666666667,30.0,30.0,,,
1888,110-05693,VA-7_EASTBOUND,63.0,100000029,100000030,2015-04-01T02:30,,0.03334366666666667,30.0,30.0,,,
1889,110-05692,VA-7_EASTBOUND,64.0,100000030,100000031,,,,,,,,
1890,110N05692,VA-7_EASTBOUND,65.0,100000031,100000032,2015-04-01T02:30,,0.011170333333333332,33.0,33.0,,,
1891,110P05692,VA-7_WESTBOUND,22.0,100000033,100000034,2015-04-01T02:30,,0.011818379310344828,29.0,29.0,,,
1892,110+05693,VA-7_WESTBOUND,23.0,100000034,100000035,2015-04-01T02:30,,0.0008879999999999999,31.0,31.0,,,
1893,110+05694,VA-7_WESTBOUND,24.0,100000035,100000036,2015-04-01T02:30,,0.03237161290322581,31.0,31.0,,,
1894,110P05694,VA-7_WESTBOUND,24.1,100000036,100000037,2015-04-01T02:30,,0.0006328387096774193,31.0,31.0,,,
1895,110+05695,VA-7_WESTBOUND,25.0,100000037,100000038,2015-04-01T02:30,,0.0012231612903225806,31.0,31.0,,,
1896,110P05695,VA-7_WESTBOUND,26.0,100000038,100000039,2015-04-01T02:30,,0.011184142857142856,35.0,35.0,,,
1897,110+05696,VA-7_WESTBOUND,27.0,100000039,100000040,2015-04-01T02:30,,0.00995753125,32.0,32.0,,,
1898,110P05696,VA-7_WESTBOUND,28.0,100000040,100000041,2015-04-01T02:30,,0.0017062580645161292,31.0,31.0,,,
1899,110+05697,VA-7_WESTBOUND,29.0,100000041,100000042,2015-04-01T02:30,,0.007412777777777778,36.0,36.0,,,
1900,110P05697,VA-7_WESTBOUND,30.0,100000042,100000043,2015-04-01T02:30,,0.0034977714285714286,35.0,35.0,,,
1901,110+05698,VA-7_WESTBOUND,31.0,100000043,100000044,2015-04-01T02:30,,0.010790685714285713,35.0,35.0,,,
1902,110P05698,VA-7_WESTBOUND,32.0,100000044,100000045,2015-04-01T02:30,,0.00025405714285714286,35.0,35.0,,,
1903,110+05699,VA-7_WESTBOUND,33.0,100000045,100000046,2015-04-01T02:30,,0.02053797142857143,35.0,35.0,,,
1904,110P05699,VA-7_WESTBOUND,34.0,100000046,100000047,2015-04-01T02:30,,0.010052194444444445,36.0,36.0,,,
1905,110+05700,VA-7_WESTBOUND,35.0,100000047,100000048,2015-04-01T02:30,,0.014045825000000001,40.0,40.0,,,
1906,110+05701,VA-7_WESTBOUND,36.0,100000048,100000049,2015-04-01T02:30,,0.01588842857142857,49.0,42.0,,,
1907,110+05702,VA-7_WESTBOUND,37.0,100000049,100000050,2015-04-01T02:30,,0.014002588235294117,51.0,47.0,,,
1908,110+05703,VA-7_WESTBOUND,38.0,100000050,100000051,2015-04-01T02:30,,0.0034780208333333334,48.0,48.0,,,
1909,110+05704,VA-7_WESTBOUND,39.0,100000051,100000052,2015-04-01T02:30,,0.0191226,50.0,50.0,,,
1910,110+05705,VA-7_WESTBOUND,40.0,100000052,100000053,2015-04-01T02:30,,0.01697314583333333,48.0,48.0,,,
1911,110+05706,VA-7_WESTBOUND,41.0,100000053,100000054,2015-04-01T02:30,,0.013081500000000001,48.0,48.0,,,
1912,110P05706,VA-7_WESTBOUND,41.1,100000054,100000055,2015-04-01T02:30,,0.0014162708333333334,48.0,48.0,,,
1913,110+05707,VA-7_WESTBOUND,42.0,100000055,100000056,2015-04-01T02:30,,0.03358666666666667,48.0,48.0,,,
1914,110P05707,VA-7_WESTBOUND,42.1,100000056,100000057,2015-04-01T02:30,,0.00020382222222222222,45.0,45.0,,,
1915,110+05708,VA-7_WESTBOUND,43.0,100000057,100000058,2015-04-01T02:30,,0.013438955555555555,45.0,45.0,,,
1916,110P05708,VA-7_WESTBOUND,44.0,100000058,100000059,2015-04-01T02:30,,0.0017237441860465117,43.0,43.0,,,
1917,110+05709,VA-7_WESTBOUND,45.0,100000059,100000060,2015-04-01T02:30,,0.005421255319148936,47.0,47.0,,,
1918,110+05710,VA-7_WESTBOUND,46.0,100000060,100000061,2015-04-01T02:30,,0.014970687500000001,48.0,48.0,,,
1919,110P05710,VA-7_WESTBOUND,47.0,100000061,100000062,2015-04-01T02:30,,0.008612224489795917,49.0,49.0,,,
1920,110+05711,VA-7_WESTBOUND,48.0,100000062,100000063,2015-04-01T02:30,,0.0053775365853658535,41.0,41.0,,,
1921,110P05711,VA-7_WESTBOUND,48.1,100000063,100000064,,,,,,,,
1922,110N05711,VA-7_EASTBOUND,38.0,100000001,100000002,2015-04-01T02:35,,0.0008045833333333334,48.0,44.0,,,
1923,110-05710,VA-7_EASTBOUND,39.0,100000002,100000003,2015-04-01T02:35,,0.0032979000000000003,50.0,44.0,,,
1924,110N05710,VA-7_EASTBOUND,40.0,100000003,100000004,2015-04-01T02:35,,0.010452204081632653,49.0,49.0,,,
